"summons_number","issue_date","violation_code","issuer_code","time_format","house_number","street_name","address","City","State","Zipcode","AUTO_UNIQUE_ID_2014-05-03_superegoforever_353164_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"7391104474","2/11/2014","70","353164","13:27","87","E 4th St","87 E 4th St","New York","NY","10012",1985,"USCGeocoder",16,1,"4.01","","82907583-de4f-49b3-90dd-267abf26d17e","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","154.683194708079","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7265414250742,-73.9897474823577,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3000","3","0038.00","061","36","1","ResidenceStreetAddress"
"7391104462","2/11/2014","38","353164","13:26","87","E 4th St","87 E 4th St","New York","NY","10012",1986,"USCGeocoder",0,1,"4.01","","853867e5-0462-4fa2-a748-3d409707ad31","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","154.683194708079","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7265414250742,-73.9897474823577,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3000","3","0038.00","061","36","1","ResidenceStreetAddress"
"7391104413","2/11/2014","53","353164","13:11","73","1st Ave","73 1st Ave","New York","NY","10012",1987,"USCGeocoder",0,1,"4.01","","cd54d6da-0063-46ca-b395-6ecbe9ca40e3","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","428.748499453068","ArealInterpolationGeometricCentroid","Parcel","91.8934911242604","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.5744561092009,-74.1214185389767,"Relaxed","TwoThousandTen","51000","5602","35644","70915","0","35620","1019","1","0134.00","085","36","1","ResidenceStreetAddress"
"7391104395","2/11/2014","38","353164","12:50","190","Allen St","190 Allen St","New York","NY","10012",1988,"USCGeocoder",16,1,"4.01","","3aed6dce-d524-47de-84fd-89ca28ba6c01","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",40.724324,-73.996124,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0043.00","061","36","4","ResidenceZIP"
"7391104644","2/11/2014","31","353164","17:37","65","Bleecker St","65 Bleecker St","New York","NY","10012",1989,"USCGeocoder",0,1,"4.01","","3c5c15cf-8a1f-48fa-a9d4-bec80e774351","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","765.58435587585","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7263772172609,-73.9950187484217,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2004","2","0055.02","061","36","1","ResidenceStreetAddress"
"7391104607","2/11/2014","38","353164","16:41","70","E 10th St","70 E 10th St","New York","NY","10012",1990,"USCGeocoder",250,1,"4.01","","2c3e1a0c-75ea-4e4d-912a-f786b3142710","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2378.33413871611","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7312923102752,-73.9906306132584,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0057.00","061","36","1","ResidenceStreetAddress"
"7391104590","2/11/2014","38","353164","16:37","77","E 10th St","77 E 10th St","New York","NY","10012",1991,"USCGeocoder",203,1,"4.01","","a88f1f17-695b-4600-895e-e2aeb12c9649","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1624.65617893613","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7312959560702,-73.9901754262393,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0042.00","061","36","1","ResidenceStreetAddress"
"7391104577","2/11/2014","16","353164","15:09","306","Mott St","306 Mott St","New York","NY","10012",1992,"USCGeocoder",0,1,"4.01","","eb85feb1-70c1-4e9e-ac08-326af90aa9b0","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","226.908229783177","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.72498549859,-73.9937711653262,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2009","2","0055.02","061","36","1","ResidenceStreetAddress"
"7391104565","2/11/2014","20","353164","15:05","33","Bleecker St","33 Bleecker St","New York","NY","10012",1993,"USCGeocoder",0,1,"4.01","","1e9375cc-a527-425e-ad4b-8abbb2fb210a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","494.802729278803","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7258381304244,-73.9937131752237,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1002","1","0055.02","061","36","1","ResidenceStreetAddress"
"7391104553","2/11/2014","20","353164","14:54","18","Cooper Sq","18 Cooper Sq","New York","NY","10012",1994,"USCGeocoder",156,1,"4.01","","8085c6bc-cd9c-4d37-ad66-8ab297e6aa27","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","179.767481394112","ArealInterpolationGeometricCentroid","Parcel","91.3609467455621","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.6838366197249,-73.9108739091549,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","2001","2","0403.00","047","36","1","ResidenceStreetAddress"
"7391104541","2/11/2014","38","353164","14:46","340","E 11th St","340 E 11th St","New York","NY","10012",1995,"USCGeocoder",218,1,"4.01","","0d4f1b27-7dac-412d-b7c5-c6062888dc9a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","212.571084782481","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.729407428321,-73.9846626962909,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0040.00","061","36","1","ResidenceStreetAddress"
"7391104498","2/11/2014","14","353164","13:45","8","E 1st St","8 E 1st St","New York","NY","10012",1996,"USCGeocoder",203,1,"4.01","","1bb524a2-00b3-4242-a0a6-2629eaecc756","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1651.9017248319","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7248779790414,-73.9920217782224,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","2001","2","0036.02","061","36","1","ResidenceStreetAddress"
"7391104486","2/11/2014","20","353164","13:31","47","2nd Ave","47 2nd Ave","New York","NY","10012",1997,"USCGeocoder",78,1,"4.01","","9a5c5467-9d4e-4862-b240-cd4525e68ccc","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1973.25741135888","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7254085340645,-73.9901072837434,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0036.02","061","36","1","ResidenceStreetAddress"
"7391104450","2/11/2014","38","353164","13:23","89","E 4th St","89 E 4th St","New York","NY","10012",1998,"USCGeocoder",62,1,"4.01","","7dbc481e-a5f6-46e5-bbad-b036a2b7a97d","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4415.35030942224","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7262824214082,-73.9894209302427,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","3000","3","0038.00","061","36","1","ResidenceStreetAddress"
"7391104449","2/11/2014","37","353164","13:19","91","E 4th St","91 E 4th St","New York","NY","10012",1999,"USCGeocoder",140,1,"4.01","","75bc5740-88fb-41d7-9f00-ebdb41e731c3","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4885.73017481365","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.726261134384,-73.9893702695703,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0038.00","061","36","1","ResidenceStreetAddress"
"7391104437","2/11/2014","70","353164","13:17","91","E 4th St","91 E 4th St","New York","NY","10012",2000,"USCGeocoder",62,1,"4.01","","6fef06c2-56d3-4a04-8aa8-10f33b34f4f0","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4885.73017481365","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.726261134384,-73.9893702695703,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0038.00","061","36","1","ResidenceStreetAddress"
"7391104401","2/11/2014","38","353164","13:02","55","1st Ave","55 1st Ave","New York","NY","10012",2001,"USCGeocoder",187,1,"4.01","","7723cea7-50a1-486b-9f31-4c96a62108d0","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","551.068840354681","ArealInterpolationGeometricCentroid","Parcel","91.8934911242604","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.574843775809,-74.1210045305154,"Relaxed","TwoThousandTen","51000","5602","35644","70915","0","35620","1019","1","0134.00","085","36","1","ResidenceStreetAddress"
"7391104875","2/12/2014","20","353164","16:32","68","Prince St","68 Prince St","New York","NY","10012",2002,"USCGeocoder",156,1,"4.01","","642bafb7-a432-4d8c-849d-560631f1f176","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","99.2098791375756","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7236783044391,-73.9969081017703,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3003","3","0043.00","061","36","1","ResidenceStreetAddress"
"7391104851","2/12/2014","37","353164","15:18","405","Broome St","405 Broome St","New York","NY","10012",2003,"USCGeocoder",31,1,"4.01","","2b31c7bd-1b34-4009-9680-d77a6994bea0","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1357.73144344147","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7208458260376,-73.9979111602058,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1005","1","0045.00","061","36","1","ResidenceStreetAddress"
"7391104840","2/12/2014","14","353164","15:13","176","Lafayette St","176 Lafayette St","New York","NY","10012",2004,"USCGeocoder",0,1,"4.01","","2073a0c7-f309-4b77-b9a2-1f7a33038cbf","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","230.682478994131","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7205772158358,-73.9990037538494,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1004","1","0045.00","061","36","1","ResidenceStreetAddress"
"7391104838","2/12/2014","14","353164","15:11","178","Lafayette St","178 Lafayette St","New York","NY","10012",2005,"USCGeocoder",16,1,"4.01","","448e645c-de1d-4783-9700-f399859b8807","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","230.641035929322","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7206373771721,-73.9989574715169,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1004","1","0045.00","061","36","1","ResidenceStreetAddress"
"7391104747","2/12/2014","20","353164","13:19","172","Elizabeth St","172 Elizabeth St","New York","NY","10012",2006,"USCGeocoder",125,1,"4.01","","b6fa525c-a2f3-4e2b-9567-2dd3ce7b999a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","75.767935488373","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7209533451192,-73.9946366621276,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0041.00","061","36","1","ResidenceStreetAddress"
"7391104735","2/12/2014","70","353164","13:13","199","Bowery","199 Bowery","New York","NY","10012",2007,"USCGeocoder",31,1,"4.01","","6015962b-ec7e-47ba-8fe1-8690137ee81b","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1053.54880247638","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7211343071877,-73.9936202455345,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391104723","2/12/2014","37","353164","13:11","199","Bowery","199 Bowery","New York","NY","10012",2008,"USCGeocoder",31,1,"4.01","","3f5298e0-92f3-43ec-b6b7-060c900c383c","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1053.54880247638","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7211343071877,-73.9936202455345,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391104711","2/12/2014","38","353164","13:06","207","Bowery","207 Bowery","New York","NY","10012",2009,"USCGeocoder",0,1,"4.01","","ec3b2d4f-20bd-4a22-bce0-b98f042c5722","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","248.074163779616","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7212334165396,-73.993277917464,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391104700","2/12/2014","38","353164","13:05","211","Bowery","211 Bowery","New York","NY","10012",2010,"USCGeocoder",16,1,"4.01","","5a082486-1c36-454a-a172-bc2deecbdb2e","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1184.52323641698","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7215139501457,-73.9934722377342,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391104670","2/12/2014","19","353164","12:47","201","Allen St","201 Allen St","New York","NY","10012",2011,"USCGeocoder",125,1,"4.01","","b6c7349e-7c80-4057-a7af-af30516bdbad","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","241.662906423211","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7225488064787,-73.9891627517293,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0036.01","061","36","1","ResidenceStreetAddress"
"7391104954","2/12/2014","37","353164","18:32","120","Forsyth St","120 Forsyth St","New York","NY","10012",2012,"USCGeocoder",16,1,"4.01","","41d60766-78f8-424f-bff7-da64e0044560","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","231.091827290133","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7191963162238,-73.9921088738257,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","7001","7","0018.00","061","36","1","ResidenceStreetAddress"
"7391104930","2/12/2014","20","353164","17:46","174","Elizabeth St","174 Elizabeth St","New York","NY","10012",2013,"USCGeocoder",0,1,"4.01","","e26810e0-dba3-4508-8f6d-640c8da52679","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","81.7138576023281","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7209990633413,-73.9946154014972,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0041.00","061","36","1","ResidenceStreetAddress"
"7391104929","2/12/2014","20","353164","17:42","209","Mulberry St","209 Mulberry St","New York","NY","10012",2014,"USCGeocoder",16,1,"4.01","","3182b42e-3f4f-456b-9584-544f74d99432","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2119.99056409975","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7218704581178,-73.9963969262029,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","6001","6","0041.00","061","36","1","ResidenceStreetAddress"
"7391104917","2/12/2014","20","353164","17:33","205","Mulberry St","205 Mulberry St","New York","NY","10012",2015,"USCGeocoder",16,1,"4.01","","919ca3c5-1689-4b13-a3fe-9119cda22279","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2119.99056409975","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7216871640001,-73.996469161497,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","6001","6","0041.00","061","36","1","ResidenceStreetAddress"
